STATION_SEQ|STATION_ID|EASTING|NORTHING|LATITUDE|LONGITUDE|ANALYSIS_DATE|COLLECTION_DATE|MDATE|MYEAR|MMONTH|MDAY|MQUARTER|ANALYTE_NAME|RESULT|RESULT_UNITS|PQL|PQL_UNITS|RESULT_SEQ|SAMPLE_SEQ|GROUND_ELEVATION|REFERENCE_ELEVATION|TOP_ELEV|BOTTOM_ELEV
1013033|FSB 76C|436739.58|3682117.11|33.2779699948|-81.6793084288|2007-08-11 00:00:00|2007-07-27 00:00:00|2007-08-11 00:00:00|2007|8|11|3|TRITIUM|2090|pCi/L|1370|pCi/L|31206460|30922630|291.30000000000001|293.80000000000001|167.80000000000001|157.30000000000001
1013042|FSB 79C|436876.13|3681295.23|33.2705649532|-81.6777849256|2007-08-15 00:00:00|2007-07-30 00:00:00|2007-08-15 00:00:00|2007|8|15|3|TRITIUM|816000|pCi/L|11400|pCi/L|31206472|30922557|216.59999999999999|218.69999999999999|161.69999999999999|151.89999999999998
1013103|FSB114C|437044.36|3682028.44|33.2771880666|-81.6760296485|2007-08-15 00:00:00|2007-07-30 00:00:00|2007-08-15 00:00:00|2007|8|15|3|TRITIUM|2670|pCi/L|1500|pCi/L|31206475|30922601|250.09999999999999|253|170.80000000000001|160.80000000000001
1013057|FSB 93C|436726.39|3681649.54|33.2737519193|-81.6794173917|2007-08-16 00:00:00|2007-08-03 00:00:00|2007-08-16 00:00:00|2007|8|16|3|TRITIUM|853000|pCi/L|11600|pCi/L|31206493|30922568|274.25|276.75|154.75|144.75
1013055|FSB 92C|436724.47|3681706.9|33.2742691719|-81.6794420141|2007-08-15 00:00:00|2007-08-03 00:00:00|2007-08-15 00:00:00|2007|8|15|3|TRITIUM|840000|pCi/L|11600|pCi/L|31206483|30922566|273.60000000000002|275.69999999999999|159.69999999999999|149.69999999999999
1013069|FSB 97C|436555.62|3681631.62|33.273580253|-81.6812497127|2007-08-16 00:00:00|2007-08-03 00:00:00|2007-08-16 00:00:00|2007|8|16|3|TRITIUM|1.18e+006|pCi/L|13500|pCi/L|31206489|30922571|283.80000000000001|286.30000000000001|156.30000000000001|146.30000000000001
1013075|FSB 99C|436551.44|3681818.57|33.2752662238|-81.68130769|2007-08-16 00:00:00|2007-08-06 00:00:00|2007-08-16 00:00:00|2007|8|16|3|TRITIUM|566000|pCi/L|9610|pCi/L|31206486|30922575|285.19999999999999|288.06|170.06|160.06
1013075|FSB 99C|436551.44|3681818.57|33.2752662238|-81.68130769|2007-08-16 00:00:00|2007-08-06 00:00:00|2007-08-16 00:00:00|2007|8|16|3|TRITIUM|563000|pCi/L|9570|pCi/L|31206487|30922575|285.19999999999999|288.06|170.06|160.06
1013053|FSB 91C|436791.71|3681816.19|33.2752588699|-81.6787276735|2007-08-16 00:00:00|2007-08-03 00:00:00|2007-08-16 00:00:00|2007|8|16|3|TRITIUM|585000|pCi/L|9720|pCi/L|31206490|30922564|277|279.39999999999998|161.49999999999997|151.49999999999997
1013116|FSB122C|436350.93|3680993.49|33.2678125024|-81.6834026509|2007-08-17 00:00:00|2007-08-06 00:00:00|2007-08-17 00:00:00|2007|8|17|3|TRITIUM|1.68e+006|pCi/L|16100|pCi/L|31206550|30922604|216.25999999999999|218.97|172.97|162.97
1013079|FSB102C|437054.85|3681393.25|33.2714595041|-81.6758728684|2007-08-18 00:00:00|2007-08-06 00:00:00|2007-08-18 00:00:00|2007|8|18|3|TRITIUM|634000|pCi/L|10200|pCi/L|31206560|30922596|198.90000000000001|201.30000000000001|158.30000000000001|148.30000000000001
1013097|FSB112C|436436.7|3681186.21|33.2695558221|-81.6824953128|2007-08-18 00:00:00|2007-08-07 00:00:00|2007-08-18 00:00:00|2007|8|18|3|TRITIUM|2.64e+006|pCi/L|20100|pCi/L|31206563|30922583|227.09999999999999|229.87|141.87|131.87
1013113|FSB120C|436292.27|3681579.45|33.2730941721|-81.6840736541|2007-08-18 00:00:00|2007-08-07 00:00:00|2007-08-18 00:00:00|2007|8|18|3|TRITIUM|721000|pCi/L|10700|pCi/L|31206564|30922585|277.92000000000002|279.89999999999998|162.89999999999998|152.89999999999998
1013081|FSB104C|436612.14|3681180.16|33.2695115799|-81.6806112614|2007-08-18 00:00:00|2007-08-07 00:00:00|2007-08-18 00:00:00|2007|8|18|3|TRITIUM|827000|pCi/L|11400|pCi/L|31206567|30922597|217.00999999999999|219.61000000000001|163.61000000000001|153.61000000000001
1013038|FSB 78C|436677.79|3681567.13|33.2730057595|-81.6799334541|2007-08-20 00:00:00|2007-08-09 00:00:00|2007-08-20 00:00:00|2007|8|20|3|TRITIUM|3.66e+006|pCi/L|22300|pCi/L|31322371|30922555|271.39999999999998|273.60000000000002|153.60000000000002|143.80000000000001
1015814|BRR  7C|436305.65|3682351.68|33.2800601726|-81.6839843047|2007-10-09 00:00:00|2007-09-25 00:00:00|2007-10-09 00:00:00|2007|10|9|4|TRITIUM|29900|pCi/L|2830|pCi/L|31390717|31203147|288.89999999999998|291.10000000000002|188.10000000000002|178.10000000000002
29767689|FGW012 C|436260.0176|3681953.4614|33.2764657|-81.68444627|2007-10-10 00:00:00|2007-09-25 00:00:00|2007-10-10 00:00:00|2007|10|10|4|TRITIUM|13600|pCi/L|2140|pCi/L|31390728|31203173||286.37|166.87|156.87
1013057|FSB 93C|436726.39|3681649.54|33.2737519193|-81.6794173917|2007-10-24 00:00:00|2007-10-22 00:00:00|2007-10-24 00:00:00|2007|10|24|4|TRITIUM|792000|pCi/L|11400|pCi/L|31397993|31322882|274.25|276.75|154.75|144.75
1013053|FSB 91C|436791.71|3681816.19|33.2752588699|-81.6787276735|2007-10-24 00:00:00|2007-10-22 00:00:00|2007-10-24 00:00:00|2007|10|24|4|TRITIUM|532000|pCi/L|9490|pCi/L|31397992|31322878|277|279.39999999999998|161.49999999999997|151.49999999999997
1013051|FSB 90C|436809.36|3681892.96|33.2759523405|-81.6785435166|2007-10-24 00:00:00|2007-10-22 00:00:00|2007-10-24 00:00:00|2007|10|24|4|TRITIUM|293000|pCi/L|7140|pCi/L|31397977|31322876|276.10000000000002|278.60000000000002|170.60000000000002|160.60000000000002
1013051|FSB 90C|436809.36|3681892.96|33.2759523405|-81.6785435166|2007-10-24 00:00:00|2007-10-22 00:00:00|2007-10-24 00:00:00|2007|10|24|4|TRITIUM|294000|pCi/L|7170|pCi/L|31397978|31322876|276.10000000000002|278.60000000000002|170.60000000000002|160.60000000000002
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|2007-10-24 00:00:00|2007-10-22 00:00:00|2007-10-24 00:00:00|2007|10|24|4|TRITIUM|71700|pCi/L|3900|pCi/L|31397989|31322872|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002
1013042|FSB 79C|436876.13|3681295.23|33.2705649532|-81.6777849256|2007-10-24 00:00:00|2007-10-22 00:00:00|2007-10-24 00:00:00|2007|10|24|4|TRITIUM|760000|pCi/L|11100|pCi/L|31397981|31322869|216.59999999999999|218.69999999999999|161.69999999999999|151.89999999999998
1013055|FSB 92C|436724.47|3681706.9|33.2742691719|-81.6794420141|2007-10-24 00:00:00|2007-10-22 00:00:00|2007-10-24 00:00:00|2007|10|24|4|TRITIUM|851000|pCi/L|11700|pCi/L|31397995|31322880|273.60000000000002|275.69999999999999|159.69999999999999|149.69999999999999
1015811|BRR  6C|436494.81|3682297.16|33.2795795841|-81.6819493041|2007-10-02 00:00:00|2007-09-24 00:00:00|2007-10-02 00:00:00|2007|10|2|4|TRITIUM|2550|pCi/L|1560|pCi/L|31398280|31203145|294|296|168|158
1015811|BRR  6C|436494.81|3682297.16|33.2795795841|-81.6819493041|2007-10-02 00:00:00|2007-09-24 00:00:00|2007-10-02 00:00:00|2007|10|2|4|TRITIUM|2150|pCi/L|1520|pCi/L|31398278|31203144|294|296|168|158
1013049|FSB 89C|436827.25|3681970.17|33.2766497935|-81.6783568105|2007-10-30 00:00:00|2007-10-22 00:00:00|2007-10-30 00:00:00|2007|10|30|4|TRITIUM|147000|pCi/L|5300|pCi/L|31398826|31322874|279.10000000000002|281.5|168.5|158.5
1013033|FSB 76C|436739.58|3682117.11|33.2779699948|-81.6793084288|2007-10-30 00:00:00|2007-10-22 00:00:00|2007-10-30 00:00:00|2007|10|30|4|TRITIUM|2230|pCi/L|1540|pCi/L|31398821|31322862|291.30000000000001|293.80000000000001|167.80000000000001|157.30000000000001
1013033|FSB 76C|436739.58|3682117.11|33.2779699948|-81.6793084288|2007-10-30 00:00:00|2007-10-22 00:00:00|2007-10-30 00:00:00|2007|10|30|4|TRITIUM|1780|pCi/L|1500|pCi/L|31398822|31322862|291.30000000000001|293.80000000000001|167.80000000000001|157.30000000000001
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|2007-10-31 00:00:00|2007-10-23 00:00:00|2007-10-31 00:00:00|2007|10|31|4|TRITIUM|888000|pCi/L|12000|pCi/L|31398850|31322870|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003
1013038|FSB 78C|436677.79|3681567.13|33.2730057595|-81.6799334541|2007-10-30 00:00:00|2007-10-23 00:00:00|2007-10-30 00:00:00|2007|10|30|4|TRITIUM|3.62e+006|pCi/L|23800|pCi/L|31398835|31322866|271.39999999999998|273.60000000000002|153.60000000000002|143.80000000000001
1013059|FSB 94C|436662.9|3681592.66|33.2732351558|-81.6800951135|2007-10-31 00:00:00|2007-10-23 00:00:00|2007-10-31 00:00:00|2007|10|31|4|TRITIUM|4.62e+006|pCi/L|26500|pCi/L|31398848|31322884|278.80000000000001|281.30000000000001|152.30000000000001|142.30000000000001
1013072|FSB 98C|436555.41|3681707.45|33.274264198|-81.6812572791|2007-10-31 00:00:00|2007-10-23 00:00:00|2007-10-31 00:00:00|2007|10|31|4|TRITIUM|1.2e+006|pCi/L|13900|pCi/L|31398842|31322892|282.39999999999998|284.60000000000002|160.60000000000002|150.60000000000002
1013063|FSB 95CR|436591.72|3681590.93|33.2732153684|-81.6808592553|2007-10-31 00:00:00|2007-10-23 00:00:00|2007-10-31 00:00:00|2007|10|31|4|TRITIUM|2.2e+006|pCi/L|18500|pCi/L|31398839|31322886|281.89999999999998|284.39999999999998|164.39999999999998|154.39999999999998
1013088|FSB107C|436847.37|3681845.66|33.2755279397|-81.6781320904|2007-10-30 00:00:00|2007-10-23 00:00:00|2007-10-30 00:00:00|2007|10|30|4|TRITIUM|418000|pCi/L|8460|pCi/L|31398834|31322902|268.94999999999999|271.39999999999998|163.39999999999998|153.39999999999998
1013103|FSB114C|437044.36|3682028.44|33.2771880666|-81.6760296485|2007-10-30 00:00:00|2007-10-23 00:00:00|2007-10-30 00:00:00|2007|10|30|4|TRITIUM|3150|pCi/L|1610|pCi/L|31398836|31322909|250.09999999999999|253|170.80000000000001|160.80000000000001
1013097|FSB112C|436436.7|3681186.21|33.2695558221|-81.6824953128|2007-11-01 00:00:00|2007-10-24 00:00:00|2007-11-01 00:00:00|2007|11|1|4|TRITIUM|2.7e+006|pCi/L|20500|pCi/L|31398879|31322906|227.09999999999999|229.87|141.87|131.87
1013081|FSB104C|436612.14|3681180.16|33.2695115799|-81.6806112614|2007-11-01 00:00:00|2007-10-24 00:00:00|2007-11-01 00:00:00|2007|11|1|4|TRITIUM|828000|pCi/L|11600|pCi/L|31398874|31322900|217.00999999999999|219.61000000000001|163.61000000000001|153.61000000000001
1013075|FSB 99C|436551.44|3681818.57|33.2752662238|-81.68130769|2007-10-31 00:00:00|2007-10-24 00:00:00|2007-10-31 00:00:00|2007|10|31|4|TRITIUM|548000|pCi/L|9600|pCi/L|31398862|31322895|285.19999999999999|288.06|170.06|160.06
1013116|FSB122C|436350.93|3680993.49|33.2678125024|-81.6834026509|2007-11-01 00:00:00|2007-10-25 00:00:00|2007-11-01 00:00:00|2007|11|1|4|TRITIUM|1.95e+006|pCi/L|17500|pCi/L|31398885|31322915|216.25999999999999|218.97|172.97|162.97
1013079|FSB102C|437054.85|3681393.25|33.2714595041|-81.6758728684|2007-11-07 00:00:00|2007-10-25 00:00:00|2007-11-07 00:00:00|2007|11|7|4|TRITIUM|623000|pCi/L|10200|pCi/L|31411822|31322899|198.90000000000001|201.30000000000001|158.30000000000001|148.30000000000001
1013113|FSB120C|436292.27|3681579.45|33.2730941721|-81.6840736541|2007-11-21 00:00:00|2007-10-31 00:00:00|2007-11-21 00:00:00|2007|11|21|4|TRITIUM|773000|pCi/L|11100|pCi/L|31437976|31322913|277.92000000000002|279.89999999999998|162.89999999999998|152.89999999999998
1013069|FSB 97C|436555.62|3681631.62|33.273580253|-81.6812497127|2007-12-05 00:00:00|2007-10-23 00:00:00|2007-12-05 00:00:00|2007|12|5|4|TRITIUM|1.31e+006|pCi/L|14000|pCi/L|31438706|31322890|283.80000000000001|286.30000000000001|156.30000000000001|146.30000000000001
1013105|FSB115C|436975.58|3680933.25|33.2673058442|-81.6766919769|2008-02-13 00:00:00|2008-01-28 00:00:00|2008-02-13 00:00:00|2008|2|13|1|TRITIUM|4250|pCi/L|1430|pCi/L|31521921|31448057|205.80000000000001|207.90000000000001|175.90000000000001|165.90000000000001
1013107|FSB116C|437162.07|3681148.15|33.2692550457|-81.6747046631|2008-02-13 00:00:00|2008-01-29 00:00:00|2008-02-13 00:00:00|2008|2|13|1|TRITIUM|5690|pCi/L|1540|pCi/L|31538119|31448059|200.5|203.34|173.34|163.34
1013116|FSB122C|436350.93|3680993.49|33.2678125024|-81.6834026509|2008-02-13 00:00:00|2008-01-30 00:00:00|2008-02-13 00:00:00|2008|2|13|1|TRITIUM|2.06e+006|pCi/L|80500|pCi/L|31538215|31448066|216.25999999999999|218.97|172.97|162.97
1013033|FSB 76C|436739.58|3682117.11|33.2779699948|-81.6793084288|2008-02-13 00:00:00|2008-01-29 00:00:00|2008-02-13 00:00:00|2008|2|13|1|TRITIUM|2300|pCi/L|1260|pCi/L|31538055|31448008|291.30000000000001|293.80000000000001|167.80000000000001|157.30000000000001
1013038|FSB 78C|436677.79|3681567.13|33.2730057595|-81.6799334541|2008-02-12 00:00:00|2008-01-30 00:00:00|2008-02-12 00:00:00|2008|2|12|1|TRITIUM|3.86e+006|pCi/L|154000|pCi/L|31544424|31448012|271.39999999999998|273.60000000000002|153.60000000000002|143.80000000000001
1013042|FSB 79C|436876.13|3681295.23|33.2705649532|-81.6777849256|2008-02-12 00:00:00|2008-01-30 00:00:00|2008-02-12 00:00:00|2008|2|12|1|TRITIUM|737000|pCi/L|29900|pCi/L|31544520|31448015|216.59999999999999|218.69999999999999|161.69999999999999|151.89999999999998
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|2008-02-12 00:00:00|2008-01-30 00:00:00|2008-02-12 00:00:00|2008|2|12|1|TRITIUM|72400|pCi/L|3850|pCi/L|31544552|31448018|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002
1013049|FSB 89C|436827.25|3681970.17|33.2766497935|-81.6783568105|2008-02-12 00:00:00|2008-01-30 00:00:00|2008-02-12 00:00:00|2008|2|12|1|TRITIUM|137000|pCi/L|5920|pCi/L|31544584|31448020|279.10000000000002|281.5|168.5|158.5
1013051|FSB 90C|436809.36|3681892.96|33.2759523405|-81.6785435166|2008-02-12 00:00:00|2008-01-30 00:00:00|2008-02-12 00:00:00|2008|2|12|1|TRITIUM|286000|pCi/L|11900|pCi/L|31544648|31448022|276.10000000000002|278.60000000000002|170.60000000000002|160.60000000000002
1013118|FSB123C|437104.01|3681799.82|33.2751294821|-81.6753732769|2008-02-12 00:00:00|2008-01-31 00:00:00|2008-02-12 00:00:00|2008|2|12|1|TRITIUM|1720|pCi/L|1160|pCi/L|31544871|31448068|236.30000000000001|238.30000000000001|167.30000000000001|157.30000000000001
1013100|FSB113C|437012.67|3681580.32|33.2731443425|-81.6763387564|2008-02-12 00:00:00|2008-01-31 00:00:00|2008-02-12 00:00:00|2008|2|12|1|TRITIUM|187000|pCi/L|7870|pCi/L|31551919|31448006|221|223.09999999999999|166.09999999999999|156.09999999999999
1013103|FSB114C|437044.36|3682028.44|33.2771880666|-81.6760296485|2008-02-12 00:00:00|2008-01-31 00:00:00|2008-02-12 00:00:00|2008|2|12|1|TRITIUM|2900|pCi/L|1310|pCi/L|31552012|31448055|250.09999999999999|253|170.80000000000001|160.80000000000001
1013057|FSB 93C|436726.39|3681649.54|33.2737519193|-81.6794173917|2008-02-12 00:00:00|2008-01-31 00:00:00|2008-02-12 00:00:00|2008|2|12|1|TRITIUM|814000|pCi/L|32900|pCi/L|31552042|31448028|274.25|276.75|154.75|144.75
1013059|FSB 94C|436662.9|3681592.66|33.2732351558|-81.6800951135|2008-02-12 00:00:00|2008-01-31 00:00:00|2008-02-12 00:00:00|2008|2|12|1|TRITIUM|4.81e+006|pCi/L|179000|pCi/L|31552072|31448030|278.80000000000001|281.30000000000001|152.30000000000001|142.30000000000001
1013055|FSB 92C|436724.47|3681706.9|33.2742691719|-81.6794420141|2008-02-12 00:00:00|2008-01-31 00:00:00|2008-02-12 00:00:00|2008|2|12|1|TRITIUM|952000|pCi/L|38200|pCi/L|31552134|31448026|273.60000000000002|275.69999999999999|159.69999999999999|149.69999999999999
1013088|FSB107C|436847.37|3681845.66|33.2755279397|-81.6781320904|2008-02-12 00:00:00|2008-01-31 00:00:00|2008-02-12 00:00:00|2008|2|12|1|TRITIUM|365000|pCi/L|15000|pCi/L|31551798|31448048|268.94999999999999|271.39999999999998|163.39999999999998|153.39999999999998
1013063|FSB 95CR|436591.72|3681590.93|33.2732153684|-81.6808592553|2008-02-21 00:00:00|2008-02-01 00:00:00|2008-02-21 00:00:00|2008|2|21|1|TRITIUM|2.43e+006|pCi/L|97300|pCi/L|31569912|31448032|281.89999999999998|284.39999999999998|164.39999999999998|154.39999999999998
1013053|FSB 91C|436791.71|3681816.19|33.2752588699|-81.6787276735|2008-02-21 00:00:00|2008-02-01 00:00:00|2008-02-21 00:00:00|2008|2|21|1|TRITIUM|514000|pCi/L|21100|pCi/L|31570136|31448024|277|279.39999999999998|161.49999999999997|151.49999999999997
1013072|FSB 98C|436555.41|3681707.45|33.274264198|-81.6812572791|2008-02-21 00:00:00|2008-02-05 00:00:00|2008-02-21 00:00:00|2008|2|21|1|TRITIUM|1.31e+006|pCi/L|52300|pCi/L|31590949|31448038|282.39999999999998|284.60000000000002|160.60000000000002|150.60000000000002
1013075|FSB 99C|436551.44|3681818.57|33.2752662238|-81.68130769|2008-02-21 00:00:00|2008-02-05 00:00:00|2008-02-21 00:00:00|2008|2|21|1|TRITIUM|498000|pCi/L|20300|pCi/L|31590981|31448041|285.19999999999999|288.06|170.06|160.06
1013081|FSB104C|436612.14|3681180.16|33.2695115799|-81.6806112614|2008-02-21 00:00:00|2008-02-05 00:00:00|2008-02-21 00:00:00|2008|2|21|1|TRITIUM|912000|pCi/L|37000|pCi/L|31591013|31448046|217.00999999999999|219.61000000000001|163.61000000000001|153.61000000000001
1013097|FSB112C|436436.7|3681186.21|33.2695558221|-81.6824953128|2008-02-21 00:00:00|2008-02-05 00:00:00|2008-02-21 00:00:00|2008|2|21|1|TRITIUM|3e+006|pCi/L|119000|pCi/L|31591077|31448052|227.09999999999999|229.87|141.87|131.87
1013113|FSB120C|436292.27|3681579.45|33.2730941721|-81.6840736541|2008-02-21 00:00:00|2008-02-05 00:00:00|2008-02-21 00:00:00|2008|2|21|1|TRITIUM|808000|pCi/L|32700|pCi/L|31591109|31448063|277.92000000000002|279.89999999999998|162.89999999999998|152.89999999999998
1013115|FSB121C|436176.21|3681346.43|33.2709855591|-81.6853033744|2008-02-21 00:00:00|2008-02-05 00:00:00|2008-02-21 00:00:00|2008|2|21|1|TRITIUM|435000|pCi/L|17900|pCi/L|31591141|31448065|254.40000000000001|256.60000000000002|160.60000000000002|150.60000000000002
1015811|BRR  6C|436494.81|3682297.16|33.2795795841|-81.6819493041|2008-02-28 00:00:00|2008-02-19 00:00:00|2008-02-28 00:00:00|2008|2|28|1|TRITIUM|2550|pCi/L|1380|pCi/L|31592868|31470821|294|296|168|158
1015811|BRR  6C|436494.81|3682297.16|33.2795795841|-81.6819493041|2008-02-28 00:00:00|2008-02-19 00:00:00|2008-02-28 00:00:00|2008|2|28|1|TRITIUM|2540|pCi/L|1380|pCi/L|31592867|31470822|294|296|168|158
1015814|BRR  7C|436305.65|3682351.68|33.2800601726|-81.6839843047|2008-03-03 00:00:00|2008-02-19 00:00:00|2008-03-03 00:00:00|2008|3|3|1|TRITIUM|26700|pCi/L|2480|pCi/L|31592874|31470824|288.89999999999998|291.10000000000002|188.10000000000002|178.10000000000002
29767689|FGW012 C|436260.0176|3681953.4614|33.2764657|-81.68444627|2008-03-05 00:00:00|2008-02-28 00:00:00|2008-03-05 00:00:00|2008|3|5|1|TRITIUM|13600|pCi/L|1960|pCi/L|31593811|31470854||286.37|166.87|156.87
1013079|FSB102C|437054.85|3681393.25|33.2714595041|-81.6758728684|2008-02-25 00:00:00|2008-02-07 00:00:00|2008-02-25 00:00:00|2008|2|25|1|TRITIUM|713000|pCi/L|28700|pCi/L|31595404|31448045|198.90000000000001|201.30000000000001|158.30000000000001|148.30000000000001
1013069|FSB 97C|436555.62|3681631.62|33.273580253|-81.6812497127|2008-03-07 00:00:00|2008-02-11 00:00:00|2008-03-07 00:00:00|2008|3|7|1|TRITIUM|1.48e+006|pCi/L|58700|pCi/L|31602750|31448036|283.80000000000001|286.30000000000001|156.30000000000001|146.30000000000001
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|2008-03-07 00:00:00|2008-02-11 00:00:00|2008-03-07 00:00:00|2008|3|7|1|TRITIUM|940000|pCi/L|38100|pCi/L|31602782|31448016|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003
1013038|FSB 78C|436677.79|3681567.13|33.2730057595|-81.6799334541|2008-04-24 00:00:00|2008-04-15 00:00:00|2008-04-24 00:00:00|2008|4|24|2|TRITIUM|3.57e+006|pCi/L|22600|pCi/L|31652627|31605365|271.39999999999998|273.60000000000002|153.60000000000002|143.80000000000001
1013033|FSB 76C|436739.58|3682117.11|33.2779699948|-81.6793084288|2008-04-24 00:00:00|2008-04-15 00:00:00|2008-04-24 00:00:00|2008|4|24|2|TRITIUM|1950|pCi/L|1210|pCi/L|31652624|31605361|291.30000000000001|293.80000000000001|167.80000000000001|157.30000000000001
1013042|FSB 79C|436876.13|3681295.23|33.2705649532|-81.6777849256|2008-04-24 00:00:00|2008-04-15 00:00:00|2008-04-24 00:00:00|2008|4|24|2|TRITIUM|611000|pCi/L|9590|pCi/L|31652618|31605368|216.59999999999999|218.69999999999999|161.69999999999999|151.89999999999998
1013047|FSB 88C|436857.95|3682017.46|33.2770781296|-81.6780304674|2008-04-24 00:00:00|2008-04-15 00:00:00|2008-04-24 00:00:00|2008|4|24|2|TRITIUM|62100|pCi/L|3420|pCi/L|31652617|31605371|280.39999999999998|283.10000000000002|171.10000000000002|161.10000000000002
1013049|FSB 89C|436827.25|3681970.17|33.2766497935|-81.6783568105|2008-04-24 00:00:00|2008-04-15 00:00:00|2008-04-24 00:00:00|2008|4|24|2|TRITIUM|110000|pCi/L|4370|pCi/L|31652613|31605373|279.10000000000002|281.5|168.5|158.5
1013088|FSB107C|436847.37|3681845.66|33.2755279397|-81.6781320904|2008-04-24 00:00:00|2008-04-15 00:00:00|2008-04-24 00:00:00|2008|4|24|2|TRITIUM|271000|pCi/L|6550|pCi/L|31652612|31605401|268.94999999999999|271.39999999999998|163.39999999999998|153.39999999999998
1013103|FSB114C|437044.36|3682028.44|33.2771880666|-81.6760296485|2008-04-24 00:00:00|2008-04-16 00:00:00|2008-04-24 00:00:00|2008|4|24|2|TRITIUM|2190|pCi/L|1520|pCi/L|31652643|31605408|250.09999999999999|253|170.80000000000001|160.80000000000001
1013051|FSB 90C|436809.36|3681892.96|33.2759523405|-81.6785435166|2008-04-29 00:00:00|2008-04-15 00:00:00|2008-04-29 00:00:00|2008|4|29|2|TRITIUM|281000|pCi/L|7050|pCi/L|31657282|31605375|276.10000000000002|278.60000000000002|170.60000000000002|160.60000000000002
1013051|FSB 90C|436809.36|3681892.96|33.2759523405|-81.6785435166|2008-04-29 00:00:00|2008-04-15 00:00:00|2008-04-29 00:00:00|2008|4|29|2|TRITIUM|281000|pCi/L|7070|pCi/L|31657283|31605375|276.10000000000002|278.60000000000002|170.60000000000002|160.60000000000002
1013055|FSB 92C|436724.47|3681706.9|33.2742691719|-81.6794420141|2008-04-29 00:00:00|2008-04-17 00:00:00|2008-04-29 00:00:00|2008|4|29|2|TRITIUM|830000|pCi/L|11700|pCi/L|31657290|31605379|273.60000000000002|275.69999999999999|159.69999999999999|149.69999999999999
1013057|FSB 93C|436726.39|3681649.54|33.2737519193|-81.6794173917|2008-04-30 00:00:00|2008-04-17 00:00:00|2008-04-30 00:00:00|2008|4|30|2|TRITIUM|681000|pCi/L|10600|pCi/L|31657292|31605381|274.25|276.75|154.75|144.75
1013059|FSB 94C|436662.9|3681592.66|33.2732351558|-81.6800951135|2008-04-30 00:00:00|2008-04-21 00:00:00|2008-04-30 00:00:00|2008|4|30|2|TRITIUM|4.68e+006|pCi/L|25800|pCi/L|31657791|31605383|278.80000000000001|281.30000000000001|152.30000000000001|142.30000000000001
1013069|FSB 97C|436555.62|3681631.62|33.273580253|-81.6812497127|2008-04-30 00:00:00|2008-04-21 00:00:00|2008-04-30 00:00:00|2008|4|30|2|TRITIUM|1.14e+006|pCi/L|12900|pCi/L|31657794|31605389|283.80000000000001|286.30000000000001|156.30000000000001|146.30000000000001
1013053|FSB 91C|436791.71|3681816.19|33.2752588699|-81.6787276735|2008-04-30 00:00:00|2008-04-21 00:00:00|2008-04-30 00:00:00|2008|4|30|2|TRITIUM|406000|pCi/L|7940|pCi/L|31657790|31605377|277|279.39999999999998|161.49999999999997|151.49999999999997
1013045|FSB 87C|436511.93|3681755.21|33.2746924154|-81.681727479|2008-05-01 00:00:00|2008-04-22 00:00:00|2008-05-01 00:00:00|2008|5|1|2|TRITIUM|852000|pCi/L|11200|pCi/L|31657815|31605369|285.64999999999998|287.97000000000003|161.97000000000003|151.47000000000003
1013072|FSB 98C|436555.41|3681707.45|33.274264198|-81.6812572791|2008-05-01 00:00:00|2008-04-22 00:00:00|2008-05-01 00:00:00|2008|5|1|2|TRITIUM|1.14e+006|pCi/L|12900|pCi/L|31657819|31605391|282.39999999999998|284.60000000000002|160.60000000000002|150.60000000000002
1013063|FSB 95CR|436591.72|3681590.93|33.2732153684|-81.6808592553|2008-05-01 00:00:00|2008-04-22 00:00:00|2008-05-01 00:00:00|2008|5|1|2|TRITIUM|2.1e+006|pCi/L|17400|pCi/L|31657817|31605385|281.89999999999998|284.39999999999998|164.39999999999998|154.39999999999998
1013075|FSB 99C|436551.44|3681818.57|33.2752662238|-81.68130769|2008-05-01 00:00:00|2008-04-22 00:00:00|2008-05-01 00:00:00|2008|5|1|2|TRITIUM|360000|pCi/L|7480|pCi/L|31657821|31605394|285.19999999999999|288.06|170.06|160.06
1013116|FSB122C|436350.93|3680993.49|33.2678125024|-81.6834026509|2008-05-01 00:00:00|2008-04-22 00:00:00|2008-05-01 00:00:00|2008|5|1|2|TRITIUM|1.99e+006|pCi/L|16800|pCi/L|31657822|31605414|216.25999999999999|218.97|172.97|162.97
1013079|FSB102C|437054.85|3681393.25|33.2714595041|-81.6758728684|2008-05-01 00:00:00|2008-04-23 00:00:00|2008-05-01 00:00:00|2008|5|1|2|TRITIUM|620000|pCi/L|9480|pCi/L|31657850|31605398|198.90000000000001|201.30000000000001|158.30000000000001|148.30000000000001
