STATION_SEQ,STATION_ID,EASTING,NORTHING,LATITUDE,LONGITUDE,ANALYSIS_DATE,COLLECTION_DATE,MDATE,MYEAR,ANALYTE_NAME,RESULT,RESULT_UNITS,PQL,PQL_UNITS,RESULT_SEQ,SAMPLE_SEQ,GROUND_ELEVATION,REFERENCE_ELEVATION,TOP_ELEV,BOTTOM_ELEV
1012775,BRR  5D,436190.8,3682152.67,33.2782583899,-81.6852035257,2003-08-31 00:00:00,2003-08-15 00:00:00,2003-08-31 00:00:00,2003,TECHNETIUM-99,1.85,pCi/L,13.13,pCi/L,28122775,27666576,292.60000000000002,294.80000000000001,224.30000000000001,204.30000000000001
1015812,BRR  6D,436491.87,3682298.04,33.2795873481,-81.681980935,2003-08-31 00:00:00,2003-08-15 00:00:00,2003-08-31 00:00:00,2003,TECHNETIUM-99,14.3,pCi/L,13.19,pCi/L,28122810,27666578,294.30000000000001,296.19999999999999,221.19999999999999,201.29999999999998
1012775,BRR  5D,436190.8,3682152.67,33.2782583899,-81.6852035257,2003-08-31 00:00:00,2003-08-15 00:00:00,2003-08-31 00:00:00,2003,TECHNETIUM-99,2.8,pCi/L,12.59,pCi/L,28122845,27666575,292.60000000000002,294.80000000000001,224.30000000000001,204.30000000000001
1016749,FPZ  8A,437053.29515585,3681282.10223452,33.2704569017,-81.6758818393,2003-04-08 00:00:00,2003-03-25 00:00:00,2003-04-08 00:00:00,2003,TECHNETIUM-99,76,pCi/L,15.78,pCi/L,27406807,27283638,187.40000000000001,189.53999999999999,175.5,173
1016748,FPZ  7B,436967.8166081,3681207.44099727,33.2697784921,-81.6767944033,2003-04-08 00:00:00,2003-03-25 00:00:00,2003-04-08 00:00:00,2003,TECHNETIUM-99,175,pCi/L,24.73,pCi/L,27406773,27283637,194.52000000000001,196.40000000000001,196,191.02000000000001
1016747,FPZ  7A,436967.8166081,3681207.44099727,33.2697784921,-81.6767944033,2003-04-08 00:00:00,2003-03-25 00:00:00,2003-04-08 00:00:00,2003,TECHNETIUM-99,67.9,pCi/L,14.9,pCi/L,27406792,27283636,194.5,196.16,188.41,185.91
1016741,FPZ  2A,436546.23207576,3681074.67576295,33.2685562759,-81.6813114996,2003-04-22 00:00:00,2003-03-25 00:00:00,2003-04-22 00:00:00,2003,TECHNETIUM-99,23.4,pCi/L,14.65,pCi/L,27406833,27283633,201.19999999999999,203.41,194.06,191.56
1016750,FPZ  8B,437053.29515585,3681282.10223452,33.2704569017,-81.6758818393,2003-05-01 00:00:00,2003-03-25 00:00:00,2003-05-01 00:00:00,2003,TECHNETIUM-99,73.2,pCi/L,58.9,pCi/L,27419142,27283639,187.40000000000001,189.59999999999999,187.01999999999998,179.51999999999998
1016750,FPZ  8B,437053.29515585,3681282.10223452,33.2704569017,-81.6758818393,2003-05-01 00:00:00,2003-03-25 00:00:00,2003-05-01 00:00:00,2003,TECHNETIUM-99,91.1,pCi/L,69.9,pCi/L,27419175,27283639,187.40000000000001,189.59999999999999,187.01999999999998,179.51999999999998
6163078,FM-A7U,436076.9,3680389,33.26234403,-81.6863021,2003-10-08 00:00:00,2003-09-16 00:00:00,2003-10-08 00:00:00,2003,TECHNETIUM-99,1.14,pCi/L,20.8,pCi/L,28207326,27974354,,,,
6163078,FM-A7U,436076.9,3680389,33.26234403,-81.6863021,2003-10-08 00:00:00,2003-09-16 00:00:00,2003-10-08 00:00:00,2003,TECHNETIUM-99,9.26,pCi/L,23.84,pCi/L,28207420,27974354,,,,
1016749,FPZ  8A,437053.29515585,3681282.10223452,33.2704569017,-81.6758818393,2003-10-15 00:00:00,2003-09-23 00:00:00,2003-10-15 00:00:00,2003,TECHNETIUM-99,49.1,pCi/L,16.18,pCi/L,28237926,27974472,187.40000000000001,189.53999999999999,175.5,173
6163068,FM-2BD,437272,3681341,33.27100088,-81.67353774,2003-10-08 00:00:00,2003-09-16 00:00:00,2003-10-08 00:00:00,2003,TECHNETIUM-99,9.04,pCi/L,23.06,pCi/L,28207174,27974349,,,,
1016750,FPZ  8B,437053.29515585,3681282.10223452,33.2704569017,-81.6758818393,2003-10-15 00:00:00,2003-09-23 00:00:00,2003-10-15 00:00:00,2003,TECHNETIUM-99,26.6,pCi/L,27,pCi/L,28237946,27974473,187.40000000000001,189.59999999999999,187.01999999999998,179.51999999999998
1016746,FPZ  6B,436872.77744615,3681120.54362076,33.2689891509,-81.6778087487,2003-10-15 00:00:00,2003-09-23 00:00:00,2003-10-15 00:00:00,2003,TECHNETIUM-99,242,pCi/L,20.57,pCi/L,28237987,27974469,189.40000000000001,191.59999999999999,189.31999999999999,184.31999999999999
1016741,FPZ  2A,436546.23207576,3681074.67576295,33.2685562759,-81.6813114996,2003-10-15 00:00:00,2003-09-23 00:00:00,2003-10-15 00:00:00,2003,TECHNETIUM-99,-7.54,pCi/L,15.4,pCi/L,28238047,27974467,201.19999999999999,203.41,194.06,191.56
1016747,FPZ  7A,436967.8166081,3681207.44099727,33.2697784921,-81.6767944033,2003-10-15 00:00:00,2003-09-23 00:00:00,2003-10-15 00:00:00,2003,TECHNETIUM-99,46.9,pCi/L,20.69,pCi/L,28238070,27974470,194.5,196.16,188.41,185.91
1016745,FPZ  6A,436872.77744615,3681120.54362076,33.2689891509,-81.6778087487,2003-10-18 00:00:00,2003-09-23 00:00:00,2003-10-18 00:00:00,2003,TECHNETIUM-99,80.9,pCi/L,12.75,pCi/L,28253633,27974468,189.40000000000001,191.53999999999999,180.16,177.66
1016745,FPZ  6A,436872.77744615,3681120.54362076,33.2689891509,-81.6778087487,2003-10-18 00:00:00,2003-09-23 00:00:00,2003-10-18 00:00:00,2003,TECHNETIUM-99,86.8,pCi/L,13.48,pCi/L,28253893,27974468,189.40000000000001,191.53999999999999,180.16,177.66
24790143,FSP249B,436418.523,3680752.661,33.2656443,-81.68266005,2003-10-15 00:00:00,2003-09-23 00:00:00,2003-10-15 00:00:00,2003,TECHNETIUM-99,36.5,pCi/L,14.9,pCi/L,28237906,27974475,185.69999999999999,187.88999999999999,184.88999999999999,179.88999999999999
1013052,FSB 90D,436808.49,3681890.06,33.2759261326,-81.6785526557,2003-08-02 00:00:00,2003-07-08 00:00:00,2003-08-02 00:00:00,2003,TECHNETIUM-99,34.8,pCi/L,15.6,pCi/L,27802266,27575646,276.10000000000002,279.07999999999998,228.07999999999998,208.07999999999998
1013048,FSB 88D,436859.74,3682019.67,33.2770981678,-81.6780114013,2003-08-04 00:00:00,2003-07-09 00:00:00,2003-08-04 00:00:00,2003,TECHNETIUM-99,21.6,pCi/L,17.6,pCi/L,27813534,27575473,280.10000000000002,282.5,224.5,204.5
1013076,FSB 99D,436551.56,3681821.67,33.2752941917,-81.6813066187,2003-08-05 00:00:00,2003-07-09 00:00:00,2003-08-05 00:00:00,2003,TECHNETIUM-99,7.97,pCi/L,16.1,pCi/L,27813645,27575489,285.10000000000002,287.80000000000001,220.80000000000001,200.80000000000001
1013054,FSB 91D,436791.03,3681813.55,33.2752350182,-81.6787347906,2003-08-02 00:00:00,2003-07-07 00:00:00,2003-08-02 00:00:00,2003,TECHNETIUM-99,35.7,pCi/L,15.7,pCi/L,27813276,27575647,276.89999999999998,279.69,223.69,203.69
1013030,FSB 76,436732.48,3682122.94,33.2780221625,-81.6793850732,2004-01-28 00:00:00,2004-01-07 00:00:00,2004-01-28 00:00:00,2004,TECHNETIUM-99,3.16,pCi/L,11.1,pCi/L,28587871,28411962,292,294.39999999999998,229.39999999999998,199.39999999999998
1013034,FSB 77,436747.53,3681752.41,33.2746810077,-81.6791975931,2004-01-28 00:00:00,2004-01-07 00:00:00,2004-01-28 00:00:00,2004,TECHNETIUM-99,16.7,pCi/L,12.3,pCi/L,28587982,28411966,271.39999999999998,273.39999999999998,218.39999999999998,188.39999999999998
1013058,FSB 93D,436726.51,3681646.31,33.2737227929,-81.6794158776,2004-02-13 00:00:00,2004-01-29 00:00:00,2004-02-13 00:00:00,2004,TECHNETIUM-99,26.8,pCi/L,13.6,pCi/L,28599123,28411989,273.89999999999998,276.55000000000001,220.55000000000001,200.55000000000001
1013073,FSB 98D,436555.87,3681704.28,33.2742356329,-81.6812521179,2004-02-13 00:00:00,2004-01-29 00:00:00,2004-02-13 00:00:00,2004,TECHNETIUM-99,17.2,pCi/L,12.9,pCi/L,28599197,28411999,282.30000000000001,284.60000000000002,222.60000000000002,202.60000000000002
1013076,FSB 99D,436551.56,3681821.67,33.2752941917,-81.6813066187,2004-02-14 00:00:00,2004-01-29 00:00:00,2004-02-14 00:00:00,2004,TECHNETIUM-99,9.91,pCi/L,12.4,pCi/L,28599271,28412002,285.10000000000002,287.80000000000001,220.80000000000001,200.80000000000001
1013035,FSB 78,436677.96,3681564.05,33.272977989,-81.6799314135,2004-02-13 00:00:00,2004-01-29 00:00:00,2004-02-13 00:00:00,2004,TECHNETIUM-99,249,pCi/L,23,pCi/L,28599012,28411967,270.69999999999999,272.69999999999999,219.69999999999999,189.69999999999999
1013056,FSB 92D,436724.22,3681703.93,33.2742423689,-81.6794444909,2004-02-13 00:00:00,2004-01-29 00:00:00,2004-02-13 00:00:00,2004,TECHNETIUM-99,43.5,pCi/L,14.6,pCi/L,28599086,28411987,273.69999999999999,276.39999999999998,224.39999999999998,204.39999999999998
1013091,FSB109D,436561.94,3681891.12,33.2759212146,-81.6812000302,2004-02-28 00:00:00,2004-02-04 00:00:00,2004-02-28 00:00:00,2004,TECHNETIUM-99,-4.85,pCi/L,15.7,pCi/L,28619172,28412016,290.80000000000001,293.30000000000001,228.30000000000001,208.30000000000001
1013101,FSB113D,437017.23,3681581.41,33.2731544403,-81.6762898712,2004-02-29 00:00:00,2004-02-04 00:00:00,2004-02-29 00:00:00,2004,TECHNETIUM-99,2.26,pCi/L,16.3,pCi/L,28619320,28412024,220.59999999999999,222.59999999999999,211.59999999999999,191.59999999999999
1013104,FSB114D,437042.39,3682023.28,33.2771414103,-81.6760504428,2004-02-29 00:00:00,2004-02-04 00:00:00,2004-02-29 00:00:00,2004,TECHNETIUM-99,-10.4,pCi/L,15.2,pCi/L,28619357,28412027,250.19999999999999,252.40000000000001,220,199.90000000000001
1013114,FSB120D,436287.06,3681582.78,33.2731238996,-81.6841298283,2004-02-29 00:00:00,2004-02-04 00:00:00,2004-02-29 00:00:00,2004,TECHNETIUM-99,-2.72,pCi/L,15.9,pCi/L,28619486,28412036,278.5,280.61000000000001,218.61000000000001,198.61000000000001
1013070,FSB 97D,436555.16,3681634.79,33.2736088181,-81.6812548738,2004-02-28 00:00:00,2004-02-04 00:00:00,2004-02-28 00:00:00,2004,TECHNETIUM-99,24.7,pCi/L,17.8,pCi/L,28618961,28411997,283.89999999999998,286.19999999999999,219.19999999999999,199.19999999999999
1013090,FSB108D,436650.39,3682108.07,33.2778832202,-81.6802654854,2004-02-28 00:00:00,2004-02-04 00:00:00,2004-02-28 00:00:00,2004,TECHNETIUM-99,-9.07,pCi/L,15.4,pCi/L,28619126,28412015,295.80000000000001,298.19999999999999,226.19999999999999,206.19999999999999
24790142,FSP249A,436418.964,3680751.569,33.26563448,-81.68265524,2004-01-15 00:00:00,2003-12-22 00:00:00,2004-01-15 00:00:00,2004,TECHNETIUM-99,93.1,pCi/L,10.11,pCi/L,28530578,28344162,185.5,188.24000000000001,175.74000000000001,173.24000000000001
