X	Y	Ztccz
4.3660750e+05	3.6818765e+06	1.8609717e+02
4.3661250e+05	3.6818765e+06	1.8597942e+02
4.3661750e+05	3.6818765e+06	1.8585542e+02
4.3662250e+05	3.6818765e+06	1.8572554e+02
4.3662750e+05	3.6818765e+06	1.8559007e+02
4.3663250e+05	3.6818765e+06	1.8544929e+02
4.3663750e+05	3.6818765e+06	1.8530341e+02
4.3664250e+05	3.6818765e+06	1.8515265e+02
4.3664750e+05	3.6818765e+06	1.8499722e+02
4.3665250e+05	3.6818765e+06	1.8484472e+02
4.3665750e+05	3.6818765e+06	1.8468137e+02
4.3666250e+05	3.6818765e+06	1.8451394e+02
4.3666750e+05	3.6818765e+06	1.8434264e+02
4.3667250e+05	3.6818765e+06	1.8416992e+02
4.3667750e+05	3.6818765e+06	1.8399268e+02
4.3668250e+05	3.6818765e+06	1.8381271e+02
4.3668750e+05	3.6818765e+06	1.8363061e+02
4.3669250e+05	3.6818765e+06	1.8344735e+02
4.3669750e+05	3.6818765e+06	1.8326742e+02
4.3670250e+05	3.6818765e+06	1.8308900e+02
4.3670750e+05	3.6818765e+06	1.8291897e+02
4.3671250e+05	3.6818765e+06	1.8276465e+02
4.3671750e+05	3.6818765e+06	1.8263363e+02
4.3672250e+05	3.6818765e+06	1.8252725e+02
4.3672750e+05	3.6818765e+06	1.8243701e+02
4.3673250e+05	3.6818765e+06	1.8235021e+02
4.3673750e+05	3.6818765e+06	1.8225727e+02
4.3674250e+05	3.6818765e+06	1.8215394e+02
4.3674750e+05	3.6818765e+06	1.8201712e+02
4.3675250e+05	3.6818765e+06	1.8190346e+02
4.3675750e+05	3.6818765e+06	1.8179620e+02
4.3676250e+05	3.6818765e+06	1.8166425e+02
4.3676750e+05	3.6818765e+06	1.8153088e+02
4.3677250e+05	3.6818765e+06	1.8139804e+02
4.3677750e+05	3.6818765e+06	1.8126734e+02
4.3678250e+05	3.6818765e+06	1.8114007e+02
4.3678750e+05	3.6818765e+06	1.8101728e+02
4.3679250e+05	3.6818765e+06	1.8089981e+02
4.3679750e+05	3.6818765e+06	1.8078832e+02
4.3680250e+05	3.6818765e+06	1.8068332e+02
4.3680750e+05	3.6818765e+06	1.8058517e+02
4.3681250e+05	3.6818765e+06	1.8049409e+02
4.3681750e+05	3.6818765e+06	1.8041021e+02
4.3682250e+05	3.6818765e+06	1.8033352e+02
4.3682750e+05	3.6818765e+06	1.8026392e+02
4.3683250e+05	3.6818765e+06	1.8020122e+02
4.3683750e+05	3.6818765e+06	1.8014517e+02
4.3684250e+05	3.6818765e+06	1.8009545e+02
4.3684750e+05	3.6818765e+06	1.8005168e+02
4.3685250e+05	3.6818765e+06	1.8001345e+02
4.3685750e+05	3.6818765e+06	1.7998033e+02
4.3686250e+05	3.6818765e+06	1.7995189e+02
4.3686750e+05	3.6818765e+06	1.7992043e+02
4.3687250e+05	3.6818765e+06	1.7990081e+02
4.3687750e+05	3.6818765e+06	1.7989182e+02
4.3688250e+05	3.6818765e+06	1.7987664e+02
4.3688750e+05	3.6818765e+06	1.7986420e+02
4.3689250e+05	3.6818765e+06	1.7985415e+02
4.3689750e+05	3.6818765e+06	1.7984614e+02
4.3690250e+05	3.6818765e+06	1.7984482e+02
4.3690750e+05	3.6818765e+06	1.7983572e+02
4.3691250e+05	3.6818765e+06	1.7983035e+02
4.3691750e+05	3.6818765e+06	1.7982849e+02
4.3692250e+05	3.6818765e+06	1.7982999e+02
4.3692750e+05	3.6818765e+06	1.7983467e+02
4.3693250e+05	3.6818765e+06	1.7984242e+02
4.3693750e+05	3.6818765e+06	1.7985312e+02
4.3694250e+05	3.6818765e+06	1.7986666e+02
4.3694750e+05	3.6818765e+06	1.7988298e+02
4.3695250e+05	3.6818765e+06	1.7990199e+02
4.3695750e+05	3.6818765e+06	1.7992365e+02
4.3696250e+05	3.6818765e+06	1.7994790e+02
4.3696750e+05	3.6818765e+06	1.7997470e+02
4.3697250e+05	3.6818765e+06	1.8000402e+02
4.3697750e+05	3.6818765e+06	1.8003583e+02
4.3698250e+05	3.6818765e+06	1.8007010e+02
4.3698750e+05	3.6818765e+06	1.8010682e+02
4.3699250e+05	3.6818765e+06	1.8014468e+02
4.3699750e+05	3.6818765e+06	1.8018675e+02
4.3700250e+05	3.6818765e+06	1.8023107e+02
4.3700750e+05	3.6818765e+06	1.8027760e+02
4.3701250e+05	3.6818765e+06	1.8032633e+02
4.3701750e+05	3.6818765e+06	1.8037723e+02
4.3702250e+05	3.6818765e+06	1.8043027e+02
4.3702750e+05	3.6818765e+06	1.8048544e+02
4.3703250e+05	3.6818765e+06	1.8054269e+02
4.3703750e+05	3.6818765e+06	1.8060201e+02
4.3704250e+05	3.6818765e+06	1.8066335e+02
4.3704750e+05	3.6818765e+06	1.8072669e+02
4.3705250e+05	3.6818765e+06	1.8079198e+02
4.3705750e+05	3.6818765e+06	1.8085919e+02
4.3706250e+05	3.6818765e+06	1.8092827e+02
4.3706750e+05	3.6818765e+06	1.8099919e+02
4.3707250e+05	3.6818765e+06	1.8109208e+02
4.3707750e+05	3.6818765e+06	1.8113888e+02
4.3708250e+05	3.6818765e+06	1.8121762e+02
4.3708750e+05	3.6818765e+06	1.8129769e+02
4.3709250e+05	3.6818765e+06	1.8137901e+02
4.3709750e+05	3.6818765e+06	1.8146400e+02
4.3710250e+05	3.6818765e+06	1.8154596e+02
4.3710750e+05	3.6818765e+06	1.8162978e+02
4.3711250e+05	3.6818765e+06	1.8171777e+02
4.3711750e+05	3.6818765e+06	1.8180508e+02
4.3712250e+05	3.6818765e+06	1.8189352e+02
4.3712750e+05	3.6818765e+06	1.8198259e+02
4.3713250e+05	3.6818765e+06	1.8207040e+02
4.3713750e+05	3.6818765e+06	1.8216355e+02
4.3714250e+05	3.6818765e+06	1.8227331e+02
4.3714750e+05	3.6818765e+06	1.8236026e+02
4.3715250e+05	3.6818765e+06	1.8244929e+02
4.3617750e+05	3.6818815e+06	1.8350270e+02
4.3618250e+05	3.6818815e+06	1.8348200e+02
4.3618750e+05	3.6818815e+06	1.8347600e+02
4.3619250e+05	3.6818815e+06	1.8347199e+02
4.3619750e+05	3.6818815e+06	1.8347086e+02
4.3620250e+05	3.6818815e+06	1.8347151e+02
4.3620750e+05	3.6818815e+06	1.8347449e+02
4.3621250e+05	3.6818815e+06	1.8347986e+02
4.3621750e+05	3.6818815e+06	1.8348771e+02
4.3622250e+05	3.6818815e+06	1.8349813e+02
4.3622750e+05	3.6818815e+06	1.8348485e+02
4.3623250e+05	3.6818815e+06	1.8348345e+02
4.3623750e+05	3.6818815e+06	1.8348065e+02
4.3624250e+05	3.6818815e+06	1.8347656e+02
4.3624750e+05	3.6818815e+06	1.8347130e+02
4.3625250e+05	3.6818815e+06	1.8346500e+02
4.3625750e+05	3.6818815e+06	1.8345778e+02
4.3626250e+05	3.6818815e+06	1.8349131e+02
4.3626750e+05	3.6818815e+06	1.8349611e+02
4.3627250e+05	3.6818815e+06	1.8350382e+02
4.3627750e+05	3.6818815e+06	1.8351311e+02
4.3628250e+05	3.6818815e+06	1.8352404e+02
4.3628750e+05	3.6818815e+06	1.8353664e+02
4.3629250e+05	3.6818815e+06	1.8355096e+02
4.3629750e+05	3.6818815e+06	1.8356703e+02
4.3630250e+05	3.6818815e+06	1.8359341e+02
4.3630750e+05	3.6818815e+06	1.8361808e+02
4.3631250e+05	3.6818815e+06	1.8365312e+02
4.3631750e+05	3.6818815e+06	1.8368770e+02
4.3632250e+05	3.6818815e+06	1.8372606e+02
4.3632750e+05	3.6818815e+06	1.8376820e+02
4.3633250e+05	3.6818815e+06	1.8381407e+02
4.3633750e+05	3.6818815e+06	1.8386366e+02
4.3634250e+05	3.6818815e+06	1.8391693e+02
4.3634750e+05	3.6818815e+06	1.8397382e+02
4.3635250e+05	3.6818815e+06	1.8401425e+02
4.3635750e+05	3.6818815e+06	1.8406975e+02
4.3636250e+05	3.6818815e+06	1.8412731e+02
4.3636750e+05	3.6818815e+06	1.8418691e+02
4.3637250e+05	3.6818815e+06	1.8424851e+02
4.3637750e+05	3.6818815e+06	1.8431209e+02
4.3638250e+05	3.6818815e+06	1.8437760e+02
4.3638750e+05	3.6818815e+06	1.8444499e+02
4.3639250e+05	3.6818815e+06	1.8451424e+02
4.3639750e+05	3.6818815e+06	1.8458529e+02
4.3640250e+05	3.6818815e+06	1.8465809e+02
4.3640750e+05	3.6818815e+06	1.8472468e+02
4.3641250e+05	3.6818815e+06	1.8480419e+02
4.3641750e+05	3.6818815e+06	1.8486924e+02
4.3642250e+05	3.6818815e+06	1.8494398e+02
4.3642750e+05	3.6818815e+06	1.8501979e+02
4.3643250e+05	3.6818815e+06	1.8509668e+02
4.3643750e+05	3.6818815e+06	1.8516783e+02
4.3644250e+05	3.6818815e+06	1.8524666e+02
4.3644750e+05	3.6818815e+06	1.8533094e+02
4.3645250e+05	3.6818815e+06	1.8541493e+02
4.3645750e+05	3.6818815e+06	1.8550095e+02
4.3646250e+05	3.6818815e+06	1.8558911e+02
4.3646750e+05	3.6818815e+06	1.8566222e+02
4.3647250e+05	3.6818815e+06	1.8574580e+02
4.3647750e+05	3.6818815e+06	1.8583005e+02
4.3648250e+05	3.6818815e+06	1.8591516e+02
4.3648750e+05	3.6818815e+06	1.8600129e+02
4.3649250e+05	3.6818815e+06	1.8608861e+02
4.3649750e+05	3.6818815e+06	1.8617721e+02
4.3650250e+05	3.6818815e+06	1.8626710e+02
4.3650750e+05	3.6818815e+06	1.8635822e+02
4.3651250e+05	3.6818815e+06	1.8645038e+02
4.3651750e+05	3.6818815e+06	1.8654331e+02
4.3652250e+05	3.6818815e+06	1.8663660e+02
4.3652750e+05	3.6818815e+06	1.8673627e+02
4.3653250e+05	3.6818815e+06	1.8682818e+02
4.3653750e+05	3.6818815e+06	1.8691833e+02
4.3654250e+05	3.6818815e+06	1.8700556e+02
4.3654750e+05	3.6818815e+06	1.8708814e+02
4.3655250e+05	3.6818815e+06	1.8716334e+02
4.3655750e+05	3.6818815e+06	1.8722659e+02
4.3656250e+05	3.6818815e+06	1.8727042e+02
4.3656750e+05	3.6818815e+06	1.8728552e+02
4.3657250e+05	3.6818815e+06	1.8726721e+02
4.3657750e+05	3.6818815e+06	1.8722033e+02
4.3658250e+05	3.6818815e+06	1.8715354e+02
4.3658750e+05	3.6818815e+06	1.8707339e+02
4.3659250e+05	3.6818815e+06	1.8698362e+02
4.3659750e+05	3.6818815e+06	1.8688621e+02
4.3660250e+05	3.6818815e+06	1.8678225e+02
4.3660750e+05	3.6818815e+06	1.8667115e+02
4.3661250e+05	3.6818815e+06	1.8655499e+02
4.3661750e+05	3.6818815e+06	1.8643340e+02
4.3662250e+05	3.6818815e+06	1.8630659e+02
4.3662750e+05	3.6818815e+06	1.8617475e+02
4.3663250e+05	3.6818815e+06	1.8603808e+02
4.3663750e+05	3.6818815e+06	1.8589674e+02
4.3664250e+05	3.6818815e+06	1.8575090e+02
4.3664750e+05	3.6818815e+06	1.8560072e+02
4.3665250e+05	3.6818815e+06	1.8544633e+02
4.3665750e+05	3.6818815e+06	1.8528789e+02
4.3666250e+05	3.6818815e+06	1.8512550e+02
4.3666750e+05	3.6818815e+06	1.8495931e+02
4.3667250e+05	3.6818815e+06	1.8478942e+02
4.3667750e+05	3.6818815e+06	1.8461597e+02
4.3668250e+05	3.6818815e+06	1.8444137e+02
4.3668750e+05	3.6818815e+06	1.8426221e+02
4.3669250e+05	3.6818815e+06	1.8408023e+02
4.3669750e+05	3.6818815e+06	1.8389592e+02
4.3670250e+05	3.6818815e+06	1.8371047e+02
4.3670750e+05	3.6818815e+06	1.8352985e+02
4.3671250e+05	3.6818815e+06	1.8336616e+02
4.3671750e+05	3.6818815e+06	1.8322895e+02
4.3672250e+05	3.6818815e+06	1.8314830e+02
4.3672750e+05	3.6818815e+06	1.8310332e+02
4.3673250e+05	3.6818815e+06	1.8305687e+02
4.3673750e+05	3.6818815e+06	1.8299023e+02
4.3674250e+05	3.6818815e+06	1.8288220e+02
4.3674750e+05	3.6818815e+06	1.8277918e+02
4.3675250e+05	3.6818815e+06	1.8267163e+02
4.3675750e+05	3.6818815e+06	1.8253789e+02
4.3676250e+05	3.6818815e+06	1.8239929e+02
4.3676750e+05	3.6818815e+06	1.8225887e+02
4.3677250e+05	3.6818815e+06	1.8211883e+02
4.3677750e+05	3.6818815e+06	1.8198077e+02
4.3678250e+05	3.6818815e+06	1.8184592e+02
4.3678750e+05	3.6818815e+06	1.8171524e+02
4.3679250e+05	3.6818815e+06	1.8158946e+02
4.3679750e+05	3.6818815e+06	1.8146915e+02
4.3680250e+05	3.6818815e+06	1.8135475e+02
4.3680750e+05	3.6818815e+06	1.8124658e+02
4.3681250e+05	3.6818815e+06	1.8113753e+02
4.3681750e+05	3.6818815e+06	1.8104272e+02
4.3682250e+05	3.6818815e+06	1.8095447e+02
4.3682750e+05	3.6818815e+06	1.8087270e+02
4.3683250e+05	3.6818815e+06	1.8079727e+02
4.3683750e+05	3.6818815e+06	1.8072795e+02
4.3684250e+05	3.6818815e+06	1.8066447e+02
4.3684750e+05	3.6818815e+06	1.8060651e+02
4.3685250e+05	3.6818815e+06	1.8055373e+02
4.3685750e+05	3.6818815e+06	1.8050575e+02
4.3686250e+05	3.6818815e+06	1.8046904e+02
4.3686750e+05	3.6818815e+06	1.8042784e+02
4.3687250e+05	3.6818815e+06	1.8039046e+02
4.3687750e+05	3.6818815e+06	1.8035652e+02
4.3688250e+05	3.6818815e+06	1.8032566e+02
4.3688750e+05	3.6818815e+06	1.8029451e+02
4.3689250e+05	3.6818815e+06	1.8026964e+02
4.3689750e+05	3.6818815e+06	1.8025935e+02
4.3690250e+05	3.6818815e+06	1.8023140e+02
4.3690750e+05	3.6818815e+06	1.8020752e+02
4.3691250e+05	3.6818815e+06	1.8018750e+02
4.3691750e+05	3.6818815e+06	1.8017117e+02
4.3692250e+05	3.6818815e+06	1.8015837e+02
4.3692750e+05	3.6818815e+06	1.8014897e+02
4.3693250e+05	3.6818815e+06	1.8014287e+02
4.3693750e+05	3.6818815e+06	1.8013995e+02
4.3694250e+05	3.6818815e+06	1.8014015e+02
4.3694750e+05	3.6818815e+06	1.8014339e+02
4.3695250e+05	3.6818815e+06	1.8014962e+02
4.3695750e+05	3.6818815e+06	1.8015879e+02
4.3696250e+05	3.6818815e+06	1.8017086e+02
4.3696750e+05	3.6818815e+06	1.8018579e+02
4.3697250e+05	3.6818815e+06	1.8020357e+02
4.3697750e+05	3.6818815e+06	1.8022416e+02
4.3698250e+05	3.6818815e+06	1.8024755e+02
4.3698750e+05	3.6818815e+06	1.8027371e+02
4.3699250e+05	3.6818815e+06	1.8030263e+02
4.3699750e+05	3.6818815e+06	1.8033429e+02
4.3700250e+05	3.6818815e+06	1.8036750e+02
4.3700750e+05	3.6818815e+06	1.8040509e+02
4.3701250e+05	3.6818815e+06	1.8044521e+02
4.3701750e+05	3.6818815e+06	1.8048783e+02
4.3702250e+05	3.6818815e+06	1.8053292e+02
4.3702750e+05	3.6818815e+06	1.8058045e+02
4.3703250e+05	3.6818815e+06	1.8063038e+02
4.3703750e+05	3.6818815e+06	1.8068268e+02
4.3704250e+05	3.6818815e+06	1.8073731e+02
4.3704750e+05	3.6818815e+06	1.8079423e+02
4.3705250e+05	3.6818815e+06	1.8085339e+02
4.3705750e+05	3.6818815e+06	1.8091475e+02
4.3706250e+05	3.6818815e+06	1.8097825e+02
4.3706750e+05	3.6818815e+06	1.8103760e+02
4.3707250e+05	3.6818815e+06	1.8110718e+02
4.3707750e+05	3.6818815e+06	1.8117847e+02
4.3708250e+05	3.6818815e+06	1.8125138e+02
4.3708750e+05	3.6818815e+06	1.8132583e+02
4.3709250e+05	3.6818815e+06	1.8140175e+02
4.3709750e+05	3.6818815e+06	1.8148174e+02
4.3710250e+05	3.6818815e+06	1.8156600e+02
4.3710750e+05	3.6818815e+06	1.8164224e+02
4.3711250e+05	3.6818815e+06	1.8171727e+02
4.3711750e+05	3.6818815e+06	1.8180091e+02
4.3712250e+05	3.6818815e+06	1.8188584e+02
4.3712750e+05	3.6818815e+06	1.8197200e+02
4.3713250e+05	3.6818815e+06	1.8205667e+02
4.3713750e+05	3.6818815e+06	1.8216000e+02
4.3714250e+05	3.6818815e+06	1.8224456e+02
4.3714750e+05	3.6818815e+06	1.8233086e+02
4.3715250e+05	3.6818815e+06	1.8241936e+02
4.3617750e+05	3.6818865e+06	1.8374426e+02
4.3618250e+05	3.6818865e+06	1.8373839e+02
4.3618750e+05	3.6818865e+06	1.8373445e+02
4.3619250e+05	3.6818865e+06	1.8373329e+02
4.3619750e+05	3.6818865e+06	1.8373386e+02
4.3620250e+05	3.6818865e+06	1.8373670e+02
4.3620750e+05	3.6818865e+06	1.8374189e+02
4.3621250e+05	3.6818865e+06	1.8374953e+02
4.3621750e+05	3.6818865e+06	1.8374841e+02
4.3622250e+05	3.6818865e+06	1.8376297e+02
4.3622750e+05	3.6818865e+06	1.8378015e+02
4.3623250e+05	3.6818865e+06	1.8376647e+02
4.3623750e+05	3.6818865e+06	1.8377008e+02
4.3624250e+05	3.6818865e+06	1.8377236e+02
4.3624750e+05	3.6818865e+06	1.8377343e+02
4.3625250e+05	3.6818865e+06	1.8377341e+02
4.3625750e+05	3.6818865e+06	1.8377241e+02
4.3626250e+05	3.6818865e+06	1.8377054e+02
4.3626750e+05	3.6818865e+06	1.8379732e+02
4.3627250e+05	3.6818865e+06	1.8380525e+02
4.3627750e+05	3.6818865e+06	1.8381594e+02
4.3628250e+05	3.6818865e+06	1.8382821e+02
4.3628750e+05	3.6818865e+06	1.8384210e+02
4.3629250e+05	3.6818865e+06	1.8385765e+02
4.3629750e+05	3.6818865e+06	1.8387489e+02
4.3630250e+05	3.6818865e+06	1.8390279e+02
4.3630750e+05	3.6818865e+06	1.8392861e+02
4.3631250e+05	3.6818865e+06	1.8395734e+02
4.3631750e+05	3.6818865e+06	1.8398898e+02
4.3632250e+05	3.6818865e+06	1.8403335e+02
4.3632750e+05	3.6818865e+06	1.8407524e+02
4.3633250e+05	3.6818865e+06	1.8412082e+02
4.3633750e+05	3.6818865e+06	1.8417006e+02
4.3634250e+05	3.6818865e+06	1.8422293e+02
4.3634750e+05	3.6818865e+06	1.8427938e+02
4.3635250e+05	3.6818865e+06	1.8433938e+02
4.3635750e+05	3.6818865e+06	1.8440287e+02
4.3636250e+05	3.6818865e+06	1.8444975e+02
4.3636750e+05	3.6818865e+06	1.8451178e+02
4.3637250e+05	3.6818865e+06	1.8457579e+02
4.3637750e+05	3.6818865e+06	1.8464177e+02
4.3638250e+05	3.6818865e+06	1.8470969e+02
4.3638750e+05	3.6818865e+06	1.8477952e+02
4.3639250e+05	3.6818865e+06	1.8485122e+02
4.3639750e+05	3.6818865e+06	1.8492477e+02
4.3640250e+05	3.6818865e+06	1.8500013e+02
4.3640750e+05	3.6818865e+06	1.8507729e+02
4.3641250e+05	3.6818865e+06	1.8515620e+02
4.3641750e+05	3.6818865e+06	1.8523684e+02
4.3642250e+05	3.6818865e+06	1.8532003e+02
4.3642750e+05	3.6818865e+06	1.8538612e+02
4.3643250e+05	3.6818865e+06	1.8547139e+02
4.3643750e+05	3.6818865e+06	1.8555432e+02
4.3644250e+05	3.6818865e+06	1.8563853e+02
4.3644750e+05	3.6818865e+06	1.8572408e+02
4.3645250e+05	3.6818865e+06	1.8581559e+02
4.3645750e+05	3.6818865e+06	1.8590676e+02
4.3646250e+05	3.6818865e+06	1.8598754e+02
4.3646750e+05	3.6818865e+06	1.8607512e+02
4.3647250e+05	3.6818865e+06	1.8616319e+02
4.3647750e+05	3.6818865e+06	1.8625189e+02
4.3648250e+05	3.6818865e+06	1.8634139e+02
4.3648750e+05	3.6818865e+06	1.8643182e+02
4.3649250e+05	3.6818865e+06	1.8652329e+02
4.3649750e+05	3.6818865e+06	1.8661589e+02
4.3650250e+05	3.6818865e+06	1.8670965e+02
4.3650750e+05	3.6818865e+06	1.8680456e+02
4.3651250e+05	3.6818865e+06	1.8690051e+02
4.3651750e+05	3.6818865e+06	1.8699737e+02
4.3652250e+05	3.6818865e+06	1.8709490e+02
4.3652750e+05	3.6818865e+06	1.8719282e+02
4.3653250e+05	3.6818865e+06	1.8729079e+02
4.3653750e+05	3.6818865e+06	1.8738839e+02
4.3654250e+05	3.6818865e+06	1.8748509e+02
4.3654750e+05	3.6818865e+06	1.8758021e+02
4.3655250e+05	3.6818865e+06	1.8767264e+02
4.3655750e+05	3.6818865e+06	1.8776017e+02
4.3656250e+05	3.6818865e+06	1.8783677e+02
4.3656750e+05	3.6818865e+06	1.8788237e+02
4.3657250e+05	3.6818865e+06	1.8786510e+02
4.3657750e+05	3.6818865e+06	1.8780293e+02
4.3658250e+05	3.6818865e+06	1.8772368e+02
4.3658750e+05	3.6818865e+06	1.8763616e+02
4.3659250e+05	3.6818865e+06	1.8754284e+02
4.3659750e+05	3.6818865e+06	1.8744449e+02
4.3660250e+05	3.6818865e+06	1.8734134e+02
4.3660750e+05	3.6818865e+06	1.8723347e+02
4.3661250e+05	3.6818865e+06	1.8712090e+02
4.3661750e+05	3.6818865e+06	1.8700209e+02
4.3662250e+05	3.6818865e+06	1.8687957e+02
4.3662750e+05	3.6818865e+06	1.8675249e+02
4.3663250e+05	3.6818865e+06	1.8662098e+02
4.3663750e+05	3.6818865e+06	1.8648520e+02
4.3664250e+05	3.6818865e+06	1.8634530e+02
4.3664750e+05	3.6818865e+06	1.8620142e+02
4.3665250e+05	3.6818865e+06	1.8605368e+02
4.3665750e+05	3.6818865e+06	1.8590222e+02
4.3666250e+05	3.6818865e+06	1.8574713e+02
4.3666750e+05	3.6818865e+06	1.8558853e+02
4.3667250e+05	3.6818865e+06	1.8542650e+02
4.3667750e+05	3.6818865e+06	1.8526114e+02
4.3668250e+05	3.6818865e+06	1.8509249e+02
4.3668750e+05	3.6818865e+06	1.8492060e+02
4.3669250e+05	3.6818865e+06	1.8474772e+02
4.3669750e+05	3.6818865e+06	1.8457015e+02
4.3670250e+05	3.6818865e+06	1.8438907e+02
4.3670750e+05	3.6818865e+06	1.8420391e+02
4.3671250e+05	3.6818865e+06	1.8401372e+02
4.3671750e+05	3.6818865e+06	1.8382189e+02
4.3672250e+05	3.6818865e+06	1.8376851e+02
4.3672750e+05	3.6818865e+06	1.8381114e+02
4.3673250e+05	3.6818865e+06	1.8379792e+02
4.3673750e+05	3.6818865e+06	1.8376231e+02
4.3674250e+05	3.6818865e+06	1.8369146e+02
4.3674750e+05	3.6818865e+06	1.8356952e+02
4.3675250e+05	3.6818865e+06	1.8343070e+02
4.3675750e+05	3.6818865e+06	1.8328369e+02
4.3676250e+05	3.6818865e+06	1.8313335e+02
4.3676750e+05	3.6818865e+06	1.8298255e+02
4.3677250e+05	3.6818865e+06	1.8283312e+02
4.3677750e+05	3.6818865e+06	1.8268630e+02
4.3678250e+05	3.6818865e+06	1.8254303e+02
4.3678750e+05	3.6818865e+06	1.8240399e+02
4.3679250e+05	3.6818865e+06	1.8226975e+02
4.3679750e+05	3.6818865e+06	1.8214073e+02
4.3680250e+05	3.6818865e+06	1.8201725e+02
4.3680750e+05	3.6818865e+06	1.8189955e+02
4.3681250e+05	3.6818865e+06	1.8178778e+02
4.3681750e+05	3.6818865e+06	1.8168200e+02
4.3682250e+05	3.6818865e+06	1.8158222e+02
4.3682750e+05	3.6818865e+06	1.8148835e+02
4.3683250e+05	3.6818865e+06	1.8140028e+02
4.3683750e+05	3.6818865e+06	1.8131780e+02
4.3684250e+05	3.6818865e+06	1.8124068e+02
4.3684750e+05	3.6818865e+06	1.8117462e+02
4.3685250e+05	3.6818865e+06	1.8110595e+02
4.3685750e+05	3.6818865e+06	1.8104189e+02
4.3686250e+05	3.6818865e+06	1.8098212e+02
4.3686750e+05	3.6818865e+06	1.8092272e+02
4.3687250e+05	3.6818865e+06	1.8087135e+02
4.3687750e+05	3.6818865e+06	1.8082316e+02
4.3688250e+05	3.6818865e+06	1.8077784e+02
4.3688750e+05	3.6818865e+06	1.8073506e+02
4.3689250e+05	3.6818865e+06	1.8069455e+02
4.3689750e+05	3.6818865e+06	1.8066561e+02
4.3690250e+05	3.6818865e+06	1.8062310e+02
4.3690750e+05	3.6818865e+06	1.8058470e+02
4.3691250e+05	3.6818865e+06	1.8055024e+02
4.3691750e+05	3.6818865e+06	1.8051958e+02
4.3692250e+05	3.6818865e+06	1.8049258e+02
4.3692750e+05	3.6818865e+06	1.8046914e+02
4.3693250e+05	3.6818865e+06	1.8044917e+02
4.3693750e+05	3.6818865e+06	1.8043261e+02
4.3694250e+05	3.6818865e+06	1.8041938e+02
4.3694750e+05	3.6818865e+06	1.8040944e+02
4.3695250e+05	3.6818865e+06	1.8040275e+02
4.3695750e+05	3.6818865e+06	1.8039928e+02
4.3696250e+05	3.6818865e+06	1.8039901e+02
4.3696750e+05	3.6818865e+06	1.8040190e+02
4.3697250e+05	3.6818865e+06	1.8040794e+02
4.3697750e+05	3.6818865e+06	1.8041713e+02
4.3698250e+05	3.6818865e+06	1.8042943e+02
4.3698750e+05	3.6818865e+06	1.8044484e+02
4.3699250e+05	3.6818865e+06	1.8046334e+02
4.3699750e+05	3.6818865e+06	1.8048492e+02
4.3700250e+05	3.6818865e+06	1.8050955e+02
4.3700750e+05	3.6818865e+06	1.8053722e+02
4.3701250e+05	3.6818865e+06	1.8056688e+02
4.3701750e+05	3.6818865e+06	1.8060105e+02
4.3702250e+05	3.6818865e+06	1.8063801e+02
4.3702750e+05	3.6818865e+06	1.8067774e+02
4.3703250e+05	3.6818865e+06	1.8072020e+02
4.3703750e+05	3.6818865e+06	1.8076534e+02
4.3704250e+05	3.6818865e+06	1.8081312e+02
4.3704750e+05	3.6818865e+06	1.8086349e+02
4.3705250e+05	3.6818865e+06	1.8091639e+02
4.3705750e+05	3.6818865e+06	1.8097178e+02
4.3706250e+05	3.6818865e+06	1.8102721e+02
4.3706750e+05	3.6818865e+06	1.8108838e+02
4.3707250e+05	3.6818865e+06	1.8115160e+02
4.3707750e+05	3.6818865e+06	1.8121676e+02
4.3708250e+05	3.6818865e+06	1.8128378e+02
4.3708750e+05	3.6818865e+06	1.8135258e+02
4.3709250e+05	3.6818865e+06	1.8143063e+02
4.3709750e+05	3.6818865e+06	1.8150288e+02
4.3710250e+05	3.6818865e+06	1.8157257e+02
4.3710750e+05	3.6818865e+06	1.8163884e+02
4.3711250e+05	3.6818865e+06	1.8171724e+02
4.3711750e+05	3.6818865e+06	1.8179718e+02
4.3712250e+05	3.6818865e+06	1.8187858e+02
4.3712750e+05	3.6818865e+06	1.8197513e+02
4.3713250e+05	3.6818865e+06	1.8205451e+02
4.3713750e+05	3.6818865e+06	1.8213525e+02
4.3714250e+05	3.6818865e+06	1.8221901e+02
4.3714750e+05	3.6818865e+06	1.8230463e+02
4.3715250e+05	3.6818865e+06	1.8239257e+02
4.3617750e+05	3.6818915e+06	1.8400277e+02
4.3618250e+05	3.6818915e+06	1.8398502e+02
4.3618750e+05	3.6818915e+06	1.8398440e+02
4.3619250e+05	3.6818915e+06	1.8398692e+02
4.3619750e+05	3.6818915e+06	1.8399084e+02
4.3620250e+05	3.6818915e+06	1.8399697e+02
4.3620750e+05	3.6818915e+06	1.8400541e+02
4.3621250e+05	3.6818915e+06	1.8401624e+02
4.3621750e+05	3.6818915e+06	1.8402955e+02
4.3622250e+05	3.6818915e+06	1.8404543e+02
4.3622750e+05	3.6818915e+06	1.8406396e+02
4.3623250e+05	3.6818915e+06	1.8406063e+02
4.3623750e+05	3.6818915e+06	1.8406816e+02
4.3624250e+05	3.6818915e+06	1.8407444e+02
4.3624750e+05	3.6818915e+06	1.8406913e+02
4.3625250e+05	3.6818915e+06	1.8407531e+02
