STATION_SEQ|STATION_ID|EASTING|NORTHING|LATITUDE|LONGITUDE|ANALYSIS_DATE|COLLECTION_DATE|MDATE|MYEAR|MMONTH|MDAY|MQUARTER|ANALYTE_NAME|RESULT|RESULT_UNITS|PQL|PQL_UNITS|RESULT_SEQ|SAMPLE_SEQ|GROUND_ELEVATION|REFERENCE_ELEVATION|TOP_ELEV|BOTTOM_ELEV
1013039|FSB 79|436869.23|3681288.35|33.2705024942|-81.6778585296|2008-08-05 00:00:00|2008-07-24 00:00:00|2008-08-05 00:00:00|2008|8|5|3|STRONTIUM-90|37.1|pCi/L|10.7|pCi/L|31765537|31686164|216.09999999999999|218|206|176
1013050|FSB 89D|436825.82|3681967.27|33.2766235528|-81.6783719628|2008-02-20 00:00:00|2008-01-30 00:00:00|2008-02-20 00:00:00|2008|2|20|1|STRONTIUM-90|67.4|pCi/L|13.1|pCi/L|31544609|31448021|278.89999999999998|281.61000000000001|224.61000000000001|204.61000000000001
1013061|FSB 94DR|436658.67|3681589.61|33.2732073975|-81.6801403179|2008-02-20 00:00:00|2008-01-30 00:00:00|2008-02-20 00:00:00|2008|2|20|1|STRONTIUM-90|31.7|pCi/L|10|pCi/L|31544673|31448031|278.39999999999998|281.26999999999998|206.26999999999998|186.16999999999999
1013056|FSB 92D|436724.22|3681703.93|33.2742423689|-81.6794444909|2008-02-19 00:00:00|2008-01-30 00:00:00|2008-02-19 00:00:00|2008|2|19|1|STRONTIUM-90|228|pCi/L|21.5|pCi/L|31545401|31448027|273.69999999999999|276.39999999999998|224.39999999999998|204.39999999999998
1013046|FSB 87D|436509.9|3681751.63|33.2746600056|-81.6817490246|2008-02-19 00:00:00|2008-01-30 00:00:00|2008-02-19 00:00:00|2008|2|19|1|STRONTIUM-90|7.04|pCi/L|6.47|pCi/L|31545433|31448017|285.30000000000001|287.60000000000002|219.10000000000002|189.70000000000002
1013076|FSB 99D|436551.56|3681821.67|33.2752941917|-81.6813066187|2008-02-17 00:00:00|2008-01-30 00:00:00|2008-02-17 00:00:00|2008|2|17|1|STRONTIUM-90|3.54|pCi/L|8.59|pCi/L|31544800|31448042|285.10000000000002|287.80000000000001|220.80000000000001|200.80000000000001
1016590|FEX  4|436689.91395656|3681274.77339037|33.2703695257|-81.6797828461|2008-02-20 00:00:00|2008-01-30 00:00:00|2008-02-20 00:00:00|2008|2|20|1|STRONTIUM-90|30.5|pCi/L|10.1|pCi/L|31544928|31448071|229.40000000000001|231.87|199.37|179.41
26735578|FBI 14D|436911.317|3681412.437|33.27162418|-81.6774153|2008-02-20 00:00:00|2008-01-30 00:00:00|2008-02-20 00:00:00|2008|2|20|1|STRONTIUM-90|269|pCi/L|24.4|pCi/L|31544960|31448074|221.84|224.36000000000001|182.85000000000002|172.84
1013091|FSB109D|436561.94|3681891.12|33.2759212146|-81.6812000302|2008-02-22 00:00:00|2008-01-31 00:00:00|2008-02-22 00:00:00|2008|2|22|1|STRONTIUM-90|-0.834|pCi/L|6.25|pCi/L|31551943|31448050|290.80000000000001|293.30000000000001|228.30000000000001|208.30000000000001
28079297|FSB112DR|436442.132|3681193.707|33.26962376|-81.68243752|2008-02-25 00:00:00|2008-01-31 00:00:00|2008-02-25 00:00:00|2008|2|25|1|STRONTIUM-90|329|pCi/L|25.4|pCi/L|31551974|31448075|226.65000000000001|230.03999999999999|180|169.99000000000001
1013117|FSB122D|436355.5|3680990.67|33.2677873367|-81.6833533875|2008-02-22 00:00:00|2008-01-31 00:00:00|2008-02-22 00:00:00|2008|2|22|1|STRONTIUM-90|-0.0827|pCi/L|6.38|pCi/L|31552096|31448067|215.59999999999999|217.80000000000001|208.80000000000001|188.80000000000001
1013048|FSB 88D|436859.74|3682019.67|33.2770981678|-81.6780114013|2008-02-25 00:00:00|2008-01-31 00:00:00|2008-02-25 00:00:00|2008|2|25|1|STRONTIUM-90|15|pCi/L|7.61|pCi/L|31552158|31448019|280.10000000000002|282.5|224.5|204.5
1013110|FSB118D|436963.66|3681747.11|33.2746458614|-81.6768765867|2008-02-22 00:00:00|2008-01-31 00:00:00|2008-02-22 00:00:00|2008|2|22|1|STRONTIUM-90|1.87|pCi/L|6.34|pCi/L|31552220|31448062|241.30000000000001|243.40000000000001|213.40000000000001|193.40000000000001
1013114|FSB120D|436287.06|3681582.78|33.2731238996|-81.6841298283|2008-02-22 00:00:00|2008-01-31 00:00:00|2008-02-22 00:00:00|2008|2|22|1|STRONTIUM-90|-0.421|pCi/L|5.2|pCi/L|31551760|31448064|278.5|280.61000000000001|218.61000000000001|198.61000000000001
1013054|FSB 91D|436791.03|3681813.55|33.2752350182|-81.6787347906|2008-02-26 00:00:00|2008-01-31 00:00:00|2008-02-26 00:00:00|2008|2|26|1|STRONTIUM-90|20.9|pCi/L|8.62|pCi/L|31551821|31448025|276.89999999999998|279.69|223.69|203.69
1013058|FSB 93D|436726.51|3681646.31|33.2737227929|-81.6794158776|2008-02-25 00:00:00|2008-01-31 00:00:00|2008-02-25 00:00:00|2008|2|25|1|STRONTIUM-90|175|pCi/L|19.5|pCi/L|31551852|31448029|273.89999999999998|276.55000000000001|220.55000000000001|200.55000000000001
1013048|FSB 88D|436859.74|3682019.67|33.2770981678|-81.6780114013|2008-02-22 00:00:00|2008-01-31 00:00:00|2008-02-22 00:00:00|2008|2|22|1|STRONTIUM-90|12.6|pCi/L|3.56|pCi/L|31552258|31448019|280.10000000000002|282.5|224.5|204.5
28677656|FSP-12A|436755.266|3681184.762|33.26956149|-81.6790749|2008-06-26 00:00:00|2008-06-05 00:00:00|2008-06-26 00:00:00|2008|6|26|2|STRONTIUM-90|-0.301|pCi/L|5.34|pCi/L|31690621|31651657|200.69999999999999|203.37|191.45000000000002|188.94
28679102|FSP204A|436612.996|3680960.787|33.26753297|-81.68058672|2008-06-26 00:00:00|2008-06-05 00:00:00|2008-06-26 00:00:00|2008|6|26|2|STRONTIUM-90|254|pCi/L|58.2|pCi/L|31690623|31651659|190.5|192.91999999999999|180.69|178.19999999999999
1016742|FPZ  4A|436782.35308005|3681237.51346308|33.2700388782|-81.6787877549|2008-06-26 00:00:00|2008-06-05 00:00:00|2008-06-26 00:00:00|2008|6|26|2|STRONTIUM-90|0.672|pCi/L|5.75|pCi/L|31690619|31651661|203.09999999999999|205.94|197.30000000000001|194.80000000000001
1016741|FPZ  2A|436546.23207576|3681074.67576295|33.2685562759|-81.6813114996|2008-06-26 00:00:00|2008-06-05 00:00:00|2008-06-26 00:00:00|2008|6|26|2|STRONTIUM-90|1.7|pCi/L|5.71|pCi/L|31690622|31651660|201.19999999999999|203.41|194.06|191.56
1016746|FPZ  6B|436872.77744615|3681120.54362076|33.2689891509|-81.6778087487|2008-06-26 00:00:00|2008-06-04 00:00:00|2008-06-26 00:00:00|2008|6|26|2|STRONTIUM-90|60.6|pCi/L|19|pCi/L|31690618|31651663|189.40000000000001|191.59999999999999|189.31999999999999|184.31999999999999
24790144|FSP  2A|436774.047|3680895.143|33.26695033|-81.67885304|2008-06-26 00:00:00|2008-06-04 00:00:00|2008-06-26 00:00:00|2008|6|26|2|STRONTIUM-90|0.185|pCi/L|5.2|pCi/L|31690624|31651668|183.5|186.69999999999999|166.69999999999999|164.19999999999999
30416233|FAS-091|437025.062|3681319.823|33.27079548|-81.67618759|2008-06-18 00:00:00|2008-05-27 00:00:00|2008-06-18 00:00:00|2008|6|18|2|STRONTIUM-90|123|pCi/L|7.8|pCi/L|31689996|31665475|189.31999999999999|189.31999999999999||
28679101|FSP226A|436556.675|3680922.679|33.26718594|-81.68118874|2008-07-01 00:00:00|2008-06-05 00:00:00|2008-07-01 00:00:00|2008|7|1|3|STRONTIUM-90|57|pCi/L|18.7|pCi/L|31696539|31651658|189.5|192.00999999999999|179.91999999999999|177.41
28679101|FSP226A|436556.675|3680922.679|33.26718594|-81.68118874|2008-07-01 00:00:00|2008-06-05 00:00:00|2008-07-01 00:00:00|2008|7|1|3|STRONTIUM-90|54.2|pCi/L|18.2|pCi/L|31696540|31651658|189.5|192.00999999999999|179.91999999999999|177.41
30416234|FAS-092|437096.821|3681267.129|33.27032439|-81.67541347|2008-06-11 00:00:00|2008-05-28 00:00:00|2008-06-11 00:00:00|2008|6|11|2|STRONTIUM-90|133|pCi/L|6.2|pCi/L|31686458|31665476|184.44999999999999|184.44999999999999||
30416237|FAS-095|437013.609|3681131.127|33.26909285|-81.67629744|2008-06-18 00:00:00|2008-05-27 00:00:00|2008-06-18 00:00:00|2008|6|18|2|STRONTIUM-90|60.3|pCi/L|5.5|pCi/L|31690076|31665479|183.77000000000001|183.77000000000001||
1016745|FPZ  6A|436872.77744615|3681120.54362076|33.2689891509|-81.6778087487|2008-06-18 00:00:00|2008-05-27 00:00:00|2008-06-18 00:00:00|2008|6|18|2|STRONTIUM-90|373|pCi/L|16.8|pCi/L|31690097|31665482|189.40000000000001|191.53999999999999|180.16|177.66
1016746|FPZ  6B|436872.77744615|3681120.54362076|33.2689891509|-81.6778087487|2008-06-18 00:00:00|2008-05-27 00:00:00|2008-06-18 00:00:00|2008|6|18|2|STRONTIUM-90|96.2|pCi/L|6.4|pCi/L|31690118|31665483|189.40000000000001|191.59999999999999|189.31999999999999|184.31999999999999
1016747|FPZ  7A|436967.8166081|3681207.44099727|33.2697784921|-81.6767944033|2008-06-18 00:00:00|2008-05-27 00:00:00|2008-06-18 00:00:00|2008|6|18|2|STRONTIUM-90|31.1|pCi/L|3.9|pCi/L|31690139|31665484|194.5|196.16|188.41|185.91
1016748|FPZ  7B|436967.8166081|3681207.44099727|33.2697784921|-81.6767944033|2008-06-18 00:00:00|2008-05-27 00:00:00|2008-06-18 00:00:00|2008|6|18|2|STRONTIUM-90|7.1|pCi/L|3|pCi/L|31690160|31665485|194.52000000000001|196.40000000000001|196|191.02000000000001
30416235|FAS-093|436841.433|3680991.685|33.26782506|-81.67813629|2008-06-18 00:00:00|2008-05-27 00:00:00|2008-06-18 00:00:00|2008|6|18|2|STRONTIUM-90|28|pCi/L|4.3|pCi/L|31690033|31665477|182.25999999999999|182.25999999999999||
24790144|FSP  2A|436774.047|3680895.143|33.26695033|-81.67885304|2008-03-14 00:00:00|2008-03-03 00:00:00|2008-03-14 00:00:00|2008|3|14|1|STRONTIUM-90|0.02|pCi/L|0.9|pCi/L|31624921|31490595|183.5|186.69999999999999|166.69999999999999|164.19999999999999
25388918|FPZ  3A|436694.150696|3680989.00548|33.2677922551|-81.6797173891|2008-03-14 00:00:00|2008-03-03 00:00:00|2008-03-14 00:00:00|2008|3|14|1|STRONTIUM-90|2.55|pCi/L|1.07|pCi/L|31624939|31490597|194|196.97|193.83000000000001|178.82999999999998
24790145|FSP  2B|436773.406|3680895.287|33.2669516|-81.67885993|2008-03-14 00:00:00|2008-03-03 00:00:00|2008-03-14 00:00:00|2008|3|14|1|STRONTIUM-90|33|pCi/L|2.8|pCi/L|31624957|31490596|183.80000000000001|186.78999999999999|183.78999999999999|178.78999999999999
1016742|FPZ  4A|436782.35308005|3681237.51346308|33.2700388782|-81.6787877549|2008-03-14 00:00:00|2008-03-03 00:00:00|2008-03-14 00:00:00|2008|3|14|1|STRONTIUM-90|8.83|pCi/L|1.62|pCi/L|31624984|31490588|203.09999999999999|205.94|197.30000000000001|194.80000000000001
